iso_code,date,daily_vaccinations_per_million
LUX,2021-06-29,9737.0
LUX,2021-06-30,10296.0
LUX,2021-07-01,10792.0
LUX,2021-07-02,11090.0
LUX,2021-07-03,11260.0
LUX,2021-07-04,11260.0
LUX,2021-07-05,11367.0
LUX,2021-07-06,11263.0
LUX,2021-07-07,10633.0
LUX,2021-07-08,9754.0
LUX,2021-07-09,8943.0
LUX,2021-07-10,8298.0
LUX,2021-07-11,8298.0
LUX,2021-07-12,7954.0
LUX,2021-07-13,7419.0
LUX,2021-07-14,7744.0
LUX,2021-07-15,8113.0
LUX,2021-07-16,8390.0
LUX,2021-07-17,8617.0
LUX,2021-07-18,9286.0
LUX,2021-07-19,8557.0
LUX,2021-07-20,8609.0
LUX,2021-07-21,7894.0
LUX,2021-07-22,7399.0
LUX,2021-07-23,7152.0
LUX,2021-07-24,6897.0
LUX,2021-07-25,6229.0
LUX,2021-07-26,6928.0
LUX,2021-07-27,6862.0
LUX,2021-07-28,6646.0
LUX,2021-07-29,6518.0
LUX,2021-07-30,6200.0
LUX,2021-07-31,6016.0
LUX,2021-08-01,6533.0
LUX,2021-08-02,5680.0
LUX,2021-08-03,5523.0
LUX,2021-08-04,5550.0
LUX,2021-08-05,5414.0
LUX,2021-08-06,5261.0
LUX,2021-08-07,4997.0
LUX,2021-08-08,4486.0
LUX,2021-08-09,4606.0
LUX,2021-08-10,4167.0
LUX,2021-08-11,3859.0
LUX,2021-08-12,3532.0
LUX,2021-08-13,3243.0
LUX,2021-08-14,2917.0
LUX,2021-08-15,3081.0
LUX,2021-08-16,2617.0
LUX,2021-08-17,2410.0
LUX,2021-08-18,2193.0
LUX,2021-08-19,2095.0
LUX,2021-08-20,1982.0
LUX,2021-08-21,1804.0
LUX,2021-08-22,1654.0
LUX,2021-08-23,1714.0
LUX,2021-08-24,1684.0
LUX,2021-08-25,1665.0
LUX,2021-08-26,1608.0
LUX,2021-08-27,1613.0
LUX,2021-08-28,1580.0
LUX,2021-08-29,1682.0
LUX,2021-08-30,1574.0
LUX,2021-08-31,1583.0
LUX,2021-09-01,1553.0
LUX,2021-09-02,1564.0
LUX,2021-09-03,1561.0
LUX,2021-09-04,1504.0
LUX,2021-09-05,1399.0
LUX,2021-09-06,1476.0
LUX,2021-09-07,1430.0
LUX,2021-09-08,1399.0
LUX,2021-09-09,1377.0
LUX,2021-09-10,1342.0
LUX,2021-09-11,1374.0
LUX,2021-09-12,1361.0
LUX,2021-09-13,1177.0
LUX,2021-09-14,1273.0
LUX,2021-09-15,1282.0
LUX,2021-09-16,1281.0
LUX,2021-09-17,1336.0
LUX,2021-09-18,1196.0
LUX,2021-09-19,1215.0
LUX,2021-09-20,1229.0
LUX,2021-09-21,1175.0
LUX,2021-09-22,1133.0
LUX,2021-09-23,1074.0
LUX,2021-09-24,991.0
LUX,2021-09-25,1117.0
LUX,2021-09-26,1109.0
LUX,2021-09-27,1238.0
LUX,2021-09-28,1433.0
LUX,2021-09-29,1582.0
LUX,2021-09-30,1753.0
LUX,2021-10-01,1971.0
LUX,2021-10-02,1958.0
LUX,2021-10-03,1952.0
LUX,2021-10-04,1909.0
LUX,2021-10-05,1730.0
LUX,2021-10-06,1580.0
LUX,2021-10-07,1440.0
LUX,2021-10-08,1303.0
LUX,2021-10-09,1326.0
LUX,2021-10-10,1317.0
LUX,2021-10-11,1218.0
LUX,2021-10-12,1303.0
LUX,2021-10-13,1386.0
LUX,2021-10-14,1479.0
LUX,2021-10-15,1495.0
LUX,2021-10-16,1591.0
LUX,2021-10-17,1742.0
LUX,2021-10-18,1876.0
LUX,2021-10-19,1876.0
LUX,2021-10-20,2081.0
LUX,2021-10-21,2197.0
LUX,2021-10-22,2410.0
LUX,2021-10-23,2382.0
LUX,2021-10-24,2238.0
LUX,2021-10-25,2426.0
LUX,2021-10-26,2744.0
LUX,2021-10-27,2988.0
LUX,2021-10-28,3225.0
LUX,2021-10-29,3395.0
LUX,2021-10-30,3570.0
LUX,2021-10-31,3562.0
LUX,2021-11-01,3223.0
LUX,2021-11-02,3308.0
LUX,2021-11-03,3270.0
LUX,2021-11-04,3242.0
LUX,2021-11-05,3185.0
LUX,2021-11-06,3116.0
LUX,2021-11-07,3121.0
LUX,2021-11-08,3467.0
LUX,2021-11-09,3294.0
LUX,2021-11-10,3128.0
LUX,2021-11-11,3050.0
LUX,2021-11-12,2971.0
LUX,2021-11-13,3042.0
LUX,2021-11-14,3037.0
LUX,2021-11-15,3198.0
LUX,2021-11-16,3168.0
LUX,2021-11-17,3321.0
LUX,2021-11-18,3522.0
LUX,2021-11-19,3932.0
LUX,2021-11-20,4077.0
LUX,2021-11-21,4082.0
LUX,2021-11-22,4266.0
LUX,2021-11-23,4778.0
LUX,2021-11-24,5299.0
LUX,2021-11-25,5721.0
LUX,2021-11-26,5980.0
LUX,2021-11-27,6010.0
LUX,2021-11-28,6010.0
LUX,2021-11-29,6068.0
LUX,2021-11-30,6548.0
LUX,2021-12-01,6747.0
LUX,2021-12-02,6972.0
LUX,2021-12-03,7237.0
LUX,2021-12-04,7413.0
LUX,2021-12-05,7431.0
LUX,2021-12-06,7561.0
LUX,2021-12-07,7442.0
LUX,2021-12-08,7590.0
LUX,2021-12-09,7686.0
LUX,2021-12-10,7905.0
LUX,2021-12-11,8045.0
LUX,2021-12-12,8135.0
LUX,2021-12-13,8128.0
LUX,2021-12-14,8242.0
LUX,2021-12-15,8533.0
LUX,2021-12-16,8960.0
LUX,2021-12-17,9231.0
LUX,2021-12-18,9250.0
LUX,2021-12-19,9170.0
LUX,2021-12-20,9274.0
LUX,2021-12-21,9499.0
LUX,2021-12-22,9415.0
LUX,2021-12-23,9217.0
LUX,2021-12-24,8087.0
LUX,2021-12-25,7114.0
LUX,2021-12-26,7097.0
LUX,2021-12-27,7063.0
LUX,2021-12-28,7016.0
LUX,2021-12-29,7038.0
LUX,2021-12-30,6942.0
LUX,2021-12-31,6986.0
LUX,2022-01-01,6986.0
LUX,2022-01-02,6975.0
LUX,2022-01-03,7030.0
LUX,2022-01-04,7122.0
LUX,2022-01-05,7235.0
LUX,2022-01-06,7468.0
LUX,2022-01-07,8519.0
LUX,2022-01-08,9450.0
LUX,2022-01-09,9455.0
LUX,2022-01-10,9576.0
LUX,2022-01-11,9830.0
LUX,2022-01-12,10038.0
LUX,2022-01-13,10301.0
LUX,2022-01-14,10568.0
LUX,2022-01-15,10668.0
LUX,2022-01-16,10665.0
LUX,2022-01-17,10553.0
LUX,2022-01-18,10376.0
LUX,2022-01-19,10091.0
LUX,2022-01-20,9658.0
LUX,2022-01-21,9239.0
LUX,2022-01-22,9155.0
LUX,2022-01-23,9486.0
LUX,2022-01-24,8810.0
LUX,2022-01-25,7902.0
LUX,2022-01-26,6920.0
LUX,2022-01-27,6090.0
LUX,2022-01-28,5339.0
LUX,2022-01-29,5087.0
LUX,2022-01-30,4990.0
LUX,2022-01-31,4893.0
LUX,2022-02-01,4518.0
LUX,2022-02-02,4332.0
LUX,2022-02-03,4107.0
LUX,2022-02-04,3845.0
LUX,2022-02-05,3748.0
LUX,2022-02-06,3708.0
LUX,2022-02-07,3667.0
LUX,2022-02-08,3593.0
LUX,2022-02-09,3385.0
LUX,2022-02-10,3187.0
LUX,2022-02-11,2897.0
LUX,2022-02-12,2640.0
LUX,2022-02-13,2580.0
LUX,2022-02-14,2519.0
LUX,2022-02-15,2234.0
LUX,2022-02-16,2046.0
LUX,2022-02-17,1846.0
LUX,2022-02-18,1577.0
LUX,2022-02-19,1481.0
LUX,2022-02-20,1348.0
LUX,2022-02-21,1378.0
LUX,2022-02-22,1311.0
LUX,2022-02-23,1243.0
LUX,2022-02-24,1229.0
LUX,2022-02-25,1254.0
LUX,2022-02-26,1197.0
LUX,2022-02-27,1202.0
LUX,2022-02-28,1043.0
LUX,2022-03-01,1035.0
LUX,2022-03-02,1018.0
LUX,2022-03-03,986.0
LUX,2022-03-04,888.0
LUX,2022-03-05,865.0
LUX,2022-03-06,862.0
LUX,2022-03-07,860.0
LUX,2022-03-08,803.0
LUX,2022-03-09,764.0
LUX,2022-03-10,698.0
LUX,2022-03-11,674.0
LUX,2022-03-12,640.0
LUX,2022-03-13,641.0
LUX,2022-03-14,644.0
LUX,2022-03-15,629.0
LUX,2022-03-16,618.0
LUX,2022-03-17,611.0
LUX,2022-03-18,561.0
LUX,2022-03-19,520.0
LUX,2022-03-20,514.0
LUX,2022-03-21,507.0
LUX,2022-03-22,473.0
LUX,2022-03-23,452.0
LUX,2022-03-24,417.0
LUX,2022-03-25,421.0
LUX,2022-03-26,400.0
MAC,2021-02-08,
MAC,2021-02-09,904.0
MAC,2021-02-10,585.0
MAC,2021-02-11,478.0
MAC,2021-02-12,425.0
MAC,2021-02-13,395.0
MAC,2021-02-14,374.0
MAC,2021-02-15,358.0
MAC,2021-02-16,267.0
MAC,2021-02-17,267.0
MAC,2021-02-18,302.0
MAC,2021-02-19,339.0
MAC,2021-02-20,374.0
MAC,2021-02-21,410.0
MAC,2021-02-22,445.0
MAC,2021-02-23,1013.0
MAC,2021-02-24,1581.0
MAC,2021-02-25,1812.0
MAC,2021-02-26,2019.0
MAC,2021-02-27,2210.0
MAC,2021-02-28,2401.0
MAC,2021-03-01,2473.0
MAC,2021-03-02,2073.0
MAC,2021-03-03,1689.0
MAC,2021-03-04,1607.0
MAC,2021-03-05,1529.0
MAC,2021-03-06,1522.0
MAC,2021-03-07,1438.0
MAC,2021-03-08,1464.0
MAC,2021-03-09,1479.0
MAC,2021-03-10,1513.0
MAC,2021-03-11,1583.0
MAC,2021-03-12,1608.0
MAC,2021-03-13,1610.0
MAC,2021-03-14,1674.0
MAC,2021-03-15,1735.0
MAC,2021-03-16,1747.0
MAC,2021-03-17,1698.0
MAC,2021-03-18,1616.0
MAC,2021-03-19,1625.0
MAC,2021-03-20,1657.0
MAC,2021-03-21,1669.0
MAC,2021-03-22,1709.0
MAC,2021-03-23,1810.0
MAC,2021-03-24,1917.0
MAC,2021-03-25,1976.0
MAC,2021-03-26,2014.0
MAC,2021-03-27,2091.0
MAC,2021-03-28,2132.0
MAC,2021-03-29,2122.0
MAC,2021-03-30,2181.0
MAC,2021-03-31,2239.0
MAC,2021-04-01,2348.0
MAC,2021-04-02,2260.0
MAC,2021-04-03,2125.0
MAC,2021-04-04,2098.0
MAC,2021-04-05,1962.0
MAC,2021-04-06,1724.0
MAC,2021-04-07,1662.0
MAC,2021-04-08,1738.0
MAC,2021-04-09,2011.0
MAC,2021-04-10,2345.0
MAC,2021-04-11,2491.0
MAC,2021-04-12,2738.0
MAC,2021-04-13,3026.0
MAC,2021-04-14,3130.0
MAC,2021-04-15,3105.0
MAC,2021-04-16,3112.0
MAC,2021-04-17,3126.0
MAC,2021-04-18,3138.0
MAC,2021-04-19,3060.0
MAC,2021-04-20,2998.0
MAC,2021-04-21,2941.0
MAC,2021-04-22,2865.0
MAC,2021-04-23,2783.0
MAC,2021-04-24,2570.0
MAC,2021-04-25,2559.0
MAC,2021-04-26,2684.0
MAC,2021-04-27,2824.0
MAC,2021-04-28,2995.0
MAC,2021-04-29,3071.0
MAC,2021-04-30,3053.0
MAC,2021-05-01,3132.0
MAC,2021-05-02,3044.0
MAC,2021-05-03,2722.0
MAC,2021-05-04,2438.0
MAC,2021-05-05,2278.0
MAC,2021-05-06,2236.0
MAC,2021-05-07,2265.0
MAC,2021-05-08,2319.0
MAC,2021-05-09,2382.0
MAC,2021-05-10,2629.0
MAC,2021-05-11,2828.0
MAC,2021-05-12,2874.0
MAC,2021-05-13,2906.0
MAC,2021-05-14,2945.0
MAC,2021-05-15,3010.0
MAC,2021-05-16,3086.0
MAC,2021-05-17,3102.0
MAC,2021-05-18,3168.0
MAC,2021-05-19,3086.0
MAC,2021-05-20,3033.0
MAC,2021-05-21,3202.0
MAC,2021-05-22,3348.0
MAC,2021-05-23,3446.0
MAC,2021-05-24,3645.0
MAC,2021-05-25,3875.0
MAC,2021-05-26,4090.0
MAC,2021-05-27,4207.0
MAC,2021-05-28,4301.0
MAC,2021-05-29,4484.0
MAC,2021-05-30,4629.0
MAC,2021-05-31,4777.0
MAC,2021-06-01,5035.0
MAC,2021-06-02,5577.0
MAC,2021-06-03,6106.0
MAC,2021-06-04,6496.0
MAC,2021-06-05,6927.0
MAC,2021-06-06,7313.0
MAC,2021-06-07,7734.0
MAC,2021-06-08,8208.0
MAC,2021-06-09,8703.0
MAC,2021-06-10,9262.0
MAC,2021-06-11,9672.0
MAC,2021-06-12,10027.0
MAC,2021-06-13,10210.0
MAC,2021-06-14,10091.0
MAC,2021-06-15,9862.0
MAC,2021-06-16,9689.0
MAC,2021-06-17,9417.0
MAC,2021-06-18,9263.0
MAC,2021-06-19,9058.0
MAC,2021-06-20,8919.0
MAC,2021-06-21,8952.0
MAC,2021-06-22,8929.0
MAC,2021-06-23,8629.0
MAC,2021-06-24,8284.0
MAC,2021-06-25,7925.0
MAC,2021-06-26,7547.0
MAC,2021-06-27,7253.0
MAC,2021-06-28,7090.0
MAC,2021-06-29,7105.0
MAC,2021-06-30,7190.0
MAC,2021-07-01,7698.0
MAC,2021-07-02,8267.0
MAC,2021-07-03,8782.0
MAC,2021-07-04,9230.0
MAC,2021-07-05,9634.0
MAC,2021-07-06,9970.0
MAC,2021-07-07,10258.0
MAC,2021-07-08,10310.0
MAC,2021-07-09,10193.0
MAC,2021-07-10,9935.0
MAC,2021-07-11,9585.0
MAC,2021-07-12,9459.0
MAC,2021-07-13,9292.0
MAC,2021-07-14,8961.0
MAC,2021-07-15,8639.0
MAC,2021-07-16,8466.0
MAC,2021-07-17,8492.0
MAC,2021-07-18,8589.0
MAC,2021-07-19,8465.0
MAC,2021-07-20,8250.0
MAC,2021-07-21,8042.0
MAC,2021-07-22,7828.0
MAC,2021-07-23,7489.0
MAC,2021-07-24,7272.0
MAC,2021-07-25,7029.0
MAC,2021-07-26,6997.0
MAC,2021-07-27,6739.0
MAC,2021-07-28,6672.0
MAC,2021-07-29,6564.0
MAC,2021-07-30,6568.0
MAC,2021-07-31,6361.0
MAC,2021-08-01,6318.0
MAC,2021-08-02,5992.0
MAC,2021-08-03,5758.0
MAC,2021-08-04,5495.0
MAC,2021-08-05,4763.0
MAC,2021-08-06,4083.0
MAC,2021-08-07,3367.0
MAC,2021-08-08,2857.0
MAC,2021-08-09,3243.0
MAC,2021-08-10,3512.0
MAC,2021-08-11,3843.0
MAC,2021-08-12,4396.0
MAC,2021-08-13,5166.0
MAC,2021-08-14,5867.0
MAC,2021-08-15,6569.0
MAC,2021-08-16,6451.0
MAC,2021-08-17,6347.0
MAC,2021-08-18,6244.0
MAC,2021-08-19,6148.0
MAC,2021-08-20,5729.0
MAC,2021-08-21,5377.0
MAC,2021-08-22,5026.0
MAC,2021-08-23,4675.0
MAC,2021-08-24,4315.0
MAC,2021-08-25,3957.0
MAC,2021-08-26,3849.0
MAC,2021-08-27,3742.0
MAC,2021-08-28,3635.0
MAC,2021-08-29,3528.0
MAC,2021-08-30,3420.0
MAC,2021-08-31,3279.0
MAC,2021-09-01,3136.0
MAC,2021-09-02,2995.0
MAC,2021-09-03,2755.0
MAC,2021-09-04,2515.0
MAC,2021-09-05,2277.0
MAC,2021-09-06,2037.0
MAC,2021-09-07,2113.0
MAC,2021-09-08,2190.0
MAC,2021-09-09,2266.0
MAC,2021-09-10,2442.0
MAC,2021-09-11,2617.0
MAC,2021-09-12,2792.0
MAC,2021-09-13,2966.0
MAC,2021-09-14,3386.0
MAC,2021-09-15,3805.0
MAC,2021-09-16,4225.0
MAC,2021-09-17,4696.0
MAC,2021-09-18,5167.0
MAC,2021-09-19,5638.0
MAC,2021-09-20,6109.0
MAC,2021-09-21,5697.0
MAC,2021-09-22,5286.0
MAC,2021-09-23,4876.0
MAC,2021-09-24,4412.0
MAC,2021-09-25,3951.0
MAC,2021-09-26,3487.0
MAC,2021-09-27,3026.0
MAC,2021-09-28,3026.0
MAC,2021-09-29,3026.0
MAC,2021-09-30,3653.0
MAC,2021-10-01,4222.0
MAC,2021-10-02,4617.0
MAC,2021-10-03,5012.0
MAC,2021-10-04,5503.0
MAC,2021-10-05,5995.0
MAC,2021-10-06,6487.0
MAC,2021-10-07,6352.0
MAC,2021-10-08,6273.0
MAC,2021-10-09,6372.0
MAC,2021-10-10,6469.0
MAC,2021-10-11,6469.0
MAC,2021-10-12,6469.0
MAC,2021-10-13,6469.0
MAC,2021-10-14,6469.0
MAC,2021-10-15,6469.0
MAC,2021-10-16,6469.0
MAC,2021-10-17,6797.0
MAC,2021-10-18,7125.0
MAC,2021-10-19,7398.0
MAC,2021-10-20,7673.0
MAC,2021-10-21,7947.0
MAC,2021-10-22,8220.0
MAC,2021-10-23,8495.0
MAC,2021-10-24,8440.0
MAC,2021-10-25,8387.0
MAC,2021-10-26,7869.0
MAC,2021-10-27,7353.0
MAC,2021-10-28,6836.0
MAC,2021-10-29,6318.0
MAC,2021-10-30,5802.0
MAC,2021-10-31,5284.0
MAC,2021-11-01,4768.0
MAC,2021-11-02,4768.0
MAC,2021-11-03,4768.0
MAC,2021-11-04,4768.0
MAC,2021-11-05,4955.0
MAC,2021-11-06,5141.0
MAC,2021-11-07,5330.0
MAC,2021-11-08,5516.0
MAC,2021-11-09,5703.0
MAC,2021-11-10,5890.0
MAC,2021-11-11,6077.0
MAC,2021-11-12,6077.0
MAC,2021-11-13,6077.0
MAC,2021-11-14,6077.0
MAC,2021-11-15,6077.0
MAC,2021-11-16,6077.0
MAC,2021-11-17,6077.0
MAC,2021-11-18,6077.0
MAC,2021-11-19,6077.0
MAC,2021-11-20,6077.0
MAC,2021-11-21,6077.0
MAC,2021-11-22,6077.0
MAC,2021-11-23,5954.0
MAC,2021-11-24,5718.0
MAC,2021-11-25,5557.0
MAC,2021-11-26,5395.0
MAC,2021-11-27,5204.0
MAC,2021-11-28,5014.0
MAC,2021-11-29,4827.0
MAC,2021-11-30,4765.0
MAC,2021-12-01,4678.0
MAC,2021-12-02,4519.0
MAC,2021-12-03,4347.0
MAC,2021-12-04,4221.0
MAC,2021-12-05,3931.0
MAC,2021-12-06,3701.0
MAC,2021-12-07,3474.0
MAC,2021-12-08,3319.0
MAC,2021-12-09,3164.0
MAC,2021-12-10,3024.0
MAC,2021-12-11,2866.0
MAC,2021-12-12,2883.0
MAC,2021-12-13,2834.0
MAC,2021-12-14,2819.0
MAC,2021-12-15,2863.0
MAC,2021-12-16,2968.0
MAC,2021-12-17,3006.0
MAC,2021-12-18,3023.0
MAC,2021-12-19,2899.0
MAC,2021-12-20,2776.0
MAC,2021-12-21,2521.0
MAC,2021-12-22,2265.0
MAC,2021-12-23,2344.0
MAC,2021-12-24,2140.0
MAC,2021-12-25,1958.0
MAC,2021-12-26,1912.0
MAC,2021-12-27,1867.0
MAC,2021-12-28,2069.0
MAC,2021-12-29,2271.0
MAC,2021-12-30,2067.0
MAC,2021-12-31,2093.0
MAC,2022-01-01,2120.0
MAC,2022-01-02,2087.0
MAC,2022-01-03,2154.0
MAC,2022-01-04,2154.0
MAC,2022-01-05,2160.0
MAC,2022-01-06,2169.0
MAC,2022-01-07,2407.0
MAC,2022-01-08,2655.0
MAC,2022-01-09,2956.0
MAC,2022-01-10,3221.0
MAC,2022-01-11,3360.0
MAC,2022-01-12,3493.0
MAC,2022-01-13,3665.0
MAC,2022-01-14,3790.0
MAC,2022-01-15,3948.0
MAC,2022-01-16,3995.0
MAC,2022-01-17,3990.0
MAC,2022-01-18,3973.0
MAC,2022-01-19,3913.0
MAC,2022-01-20,3890.0
MAC,2022-01-21,3910.0
MAC,2022-01-22,3929.0
MAC,2022-01-23,3937.0
MAC,2022-01-24,3944.0
MAC,2022-01-25,3958.0
MAC,2022-01-26,3970.0
MAC,2022-01-27,3890.0
MAC,2022-01-28,3701.0
MAC,2022-01-29,3420.0
MAC,2022-01-30,3109.0
MAC,2022-01-31,2781.0
MAC,2022-02-01,2310.0
MAC,2022-02-02,1882.0
MAC,2022-02-03,1493.0
MAC,2022-02-04,1230.0
MAC,2022-02-05,1072.0
MAC,2022-02-06,1071.0
MAC,2022-02-07,1214.0
MAC,2022-02-08,1554.0
MAC,2022-02-09,1921.0
MAC,2022-02-10,2324.0
MAC,2022-02-11,2710.0
MAC,2022-02-12,2998.0
MAC,2022-02-13,3288.0
MAC,2022-02-14,3379.0
MAC,2022-02-15,3461.0
MAC,2022-02-16,3656.0
MAC,2022-02-17,3884.0
MAC,2022-02-18,4039.0
MAC,2022-02-19,4269.0
MAC,2022-02-20,4301.0
MAC,2022-02-21,4437.0
MAC,2022-02-22,4626.0
MAC,2022-02-23,4631.0
MAC,2022-02-24,4610.0
MAC,2022-02-25,4748.0
MAC,2022-02-26,5044.0
MAC,2022-02-27,5541.0
MAC,2022-02-28,5990.0
MAC,2022-03-01,6328.0
MAC,2022-03-02,6435.0
MAC,2022-03-03,6867.0
MAC,2022-03-04,7178.0
MAC,2022-03-05,7356.0
MAC,2022-03-06,7532.0
MAC,2022-03-07,7710.0
MAC,2022-03-08,7701.0
MAC,2022-03-09,7810.0
MAC,2022-03-10,7581.0
MAC,2022-03-11,7517.0
MAC,2022-03-12,7670.0
MAC,2022-03-13,7292.0
MAC,2022-03-14,6946.0
MAC,2022-03-15,6766.0
MAC,2022-03-16,6867.0
MAC,2022-03-17,6859.0
MAC,2022-03-18,6914.0
MAC,2022-03-19,6713.0
MAC,2022-03-20,7043.0
MAC,2022-03-21,7064.0
MAC,2022-03-22,7082.0
MAC,2022-03-23,6829.0
MAC,2022-03-24,6595.0
MAC,2022-03-25,6466.0
MAC,2022-03-26,6308.0
MAC,2022-03-27,6150.0
MAC,2022-03-28,5946.0
MDG,2021-05-12,
MDG,2021-05-13,19.0
MDG,2021-05-14,19.0
MDG,2021-05-15,19.0
MDG,2021-05-16,19.0
MDG,2021-05-17,19.0
MDG,2021-05-18,19.0
MDG,2021-05-19,33.0
MDG,2021-05-20,46.0
MDG,2021-05-21,59.0
MDG,2021-05-22,63.0
MDG,2021-05-23,66.0
MDG,2021-05-24,70.0
MDG,2021-05-25,79.0
MDG,2021-05-26,74.0
MDG,2021-05-27,73.0
MDG,2021-05-28,72.0
MDG,2021-05-29,80.0
MDG,2021-05-30,89.0
MDG,2021-05-31,97.0
MDG,2021-06-01,112.0
MDG,2021-06-02,127.0
MDG,2021-06-03,138.0
MDG,2021-06-04,150.0
MDG,2021-06-05,161.0
MDG,2021-06-06,173.0
MDG,2021-06-07,184.0
MDG,2021-06-08,184.0
MDG,2021-06-09,205.0
MDG,2021-06-10,226.0
MDG,2021-06-11,249.0
MDG,2021-06-12,272.0
MDG,2021-06-13,296.0
MDG,2021-06-14,319.0
MDG,2021-06-15,361.0
MDG,2021-06-16,352.0
MDG,2021-06-17,344.0
MDG,2021-06-18,333.0
MDG,2021-06-19,322.0
MDG,2021-06-20,311.0
MDG,2021-06-21,271.0
MDG,2021-06-22,212.0
MDG,2021-06-23,183.0
MDG,2021-06-24,154.0
MDG,2021-06-25,116.0
MDG,2021-06-26,78.0
MDG,2021-06-27,41.0
MDG,2021-06-28,32.0
MDG,2021-06-29,29.0
MDG,2021-06-30,25.0
MDG,2021-07-01,22.0
MDG,2021-07-02,27.0
MDG,2021-07-03,33.0
MDG,2021-07-04,38.0
MDG,2021-07-05,43.0
MDG,2021-07-06,43.0
MDG,2021-07-07,43.0
MDG,2021-07-08,43.0
MDG,2021-07-09,43.0
MDG,2021-07-10,43.0
MDG,2021-07-11,43.0
MDG,2021-07-12,43.0
MDG,2021-07-13,43.0
MDG,2021-07-14,43.0
MDG,2021-07-15,43.0
MDG,2021-07-16,43.0
MDG,2021-07-17,43.0
MDG,2021-07-18,43.0
MDG,2021-07-19,43.0
MDG,2021-07-20,43.0
MDG,2021-07-21,43.0
MDG,2021-07-22,43.0
MDG,2021-07-23,43.0
MDG,2021-07-24,43.0
MDG,2021-07-25,43.0
MDG,2021-07-26,43.0
MDG,2021-07-27,43.0
MDG,2021-07-28,43.0
MDG,2021-07-29,43.0
MDG,2021-07-30,43.0
MDG,2021-07-31,43.0
MDG,2021-08-01,43.0
MDG,2021-08-02,43.0
MDG,2021-08-03,43.0
MDG,2021-08-04,43.0
MDG,2021-08-05,43.0
MDG,2021-08-06,43.0
MDG,2021-08-07,43.0
MDG,2021-08-08,43.0
MDG,2021-08-09,43.0
MDG,2021-08-10,43.0
MDG,2021-08-11,43.0
MDG,2021-08-12,43.0
MDG,2021-08-13,43.0
MDG,2021-08-14,43.0
MDG,2021-08-15,43.0
MDG,2021-08-16,43.0
MDG,2021-08-17,43.0
MDG,2021-08-18,43.0
MDG,2021-08-19,43.0
MDG,2021-08-20,43.0
MDG,2021-08-21,43.0
MDG,2021-08-22,43.0
MDG,2021-08-23,43.0
MDG,2021-08-24,43.0
MDG,2021-08-25,43.0
MDG,2021-08-26,43.0
MDG,2021-08-27,43.0
MDG,2021-08-28,43.0
MDG,2021-08-29,43.0
MDG,2021-08-30,43.0
MDG,2021-08-31,43.0
MDG,2021-09-01,43.0
MDG,2021-09-02,43.0
MDG,2021-09-03,43.0
MDG,2021-09-04,43.0
MDG,2021-09-05,43.0
MDG,2021-09-06,43.0
MDG,2021-09-07,72.0
MDG,2021-09-08,102.0
MDG,2021-09-09,131.0
MDG,2021-09-10,160.0
MDG,2021-09-11,189.0
MDG,2021-09-12,218.0
MDG,2021-09-13,248.0
MDG,2021-09-14,248.0
MDG,2021-09-15,248.0
MDG,2021-09-16,248.0
MDG,2021-09-17,248.0
MDG,2021-09-18,248.0
MDG,2021-09-19,248.0
MDG,2021-09-20,248.0
MDG,2021-09-21,243.0
MDG,2021-09-22,239.0
MDG,2021-09-23,234.0
MDG,2021-09-24,230.0
MDG,2021-09-25,225.0
MDG,2021-09-26,221.0
MDG,2021-09-27,216.0
MDG,2021-09-28,216.0
MDG,2021-09-29,216.0
MDG,2021-09-30,216.0
MDG,2021-10-01,216.0
MDG,2021-10-02,216.0
MDG,2021-10-03,216.0
MDG,2021-10-04,216.0
MDG,2021-10-05,216.0
MDG,2021-10-06,216.0
MDG,2021-10-07,216.0
MDG,2021-10-08,216.0
MDG,2021-10-09,216.0
MDG,2021-10-10,216.0
MDG,2021-10-11,216.0
MDG,2021-10-12,216.0
MDG,2021-10-13,216.0
MDG,2021-10-14,216.0
MDG,2021-10-15,216.0
MDG,2021-10-16,216.0
MDG,2021-10-17,216.0
MDG,2021-10-18,216.0
MDG,2021-10-19,216.0
MDG,2021-10-20,216.0
MDG,2021-10-21,193.0
MDG,2021-10-22,169.0
MDG,2021-10-23,145.0
MDG,2021-10-24,121.0
MDG,2021-10-25,97.0
MDG,2021-10-26,73.0
MDG,2021-10-27,49.0
MDG,2021-10-28,49.0
MDG,2021-10-29,49.0
MDG,2021-10-30,49.0
MDG,2021-10-31,49.0
MDG,2021-11-01,49.0
MDG,2021-11-02,49.0
MDG,2021-11-03,49.0
MDG,2021-11-04,49.0
MDG,2021-11-05,49.0
MDG,2021-11-06,49.0
MDG,2021-11-07,49.0
MDG,2021-11-08,49.0
MDG,2021-11-09,49.0
MDG,2021-11-10,49.0
MDG,2021-11-11,49.0
MDG,2021-11-12,49.0
MDG,2021-11-13,49.0
MDG,2021-11-14,49.0
MDG,2021-11-15,49.0
MDG,2021-11-16,49.0
MDG,2021-11-17,49.0
MDG,2021-11-18,49.0
MDG,2021-11-19,66.0
MDG,2021-11-20,83.0
MDG,2021-11-21,100.0
MDG,2021-11-22,117.0
MDG,2021-11-23,153.0
MDG,2021-11-24,188.0
MDG,2021-11-25,224.0
MDG,2021-11-26,243.0
MDG,2021-11-27,262.0
MDG,2021-11-28,280.0
MDG,2021-11-29,299.0
MDG,2021-11-30,297.0
MDG,2021-12-01,295.0
